1.41560227404807 1.41560227950751
1.42030704406741 1.42030662155906
1.40384642068019 1.4038473789282
1.41848267613472 1.41848277060482
1.38976148209068 1.38976124730737
1.39417324640663 1.39417264438565
1.44279253232882 1.44279250365158
1.40252700968921 1.40252709902625
1.42087948442293 1.4208791817696
1.40818278972282 1.40818212493976
1.37916342880284 1.37916408053586
1.44582630520709 1.44582562854827
1.42049911134984 1.420498727073
1.39849750095543 1.39849761172252
1.43575772837001 1.43575784087136
1.40390963365866 1.40390960388824
1.44217766207901 1.44217798321678
1.4376856164319 1.43768420426868
1.38012113018812 1.38012133995559
1.45478362682446 1.45478449223991
1.40563265795395 1.40563319015645
1.40605002884741 1.40605017117622
1.43703925275964 1.43703881168578
1.37239532607439 1.37239532061663
1.4553469404633 1.4553466183922
1.38706320875124 1.38706309701524
1.38467995781095 1.38467971257878
1.42121401969771 1.42121409943256
1.41328708190793 1.41328699461721
1.4415073885822 1.44150687243309
1.39913737335722 1.39913734669742
1.36718681201168 1.36718696629935
1.42492238069186 1.42492207274263
1.40040118216727 1.40040117885989
1.36966808740684 1.36966763189756
1.42678284664542 1.42678308374541
1.44692483680151 1.44692432117739
1.41582498036752 1.41582546945242
1.42718976895112 1.42719017124799
1.42504149798356 1.42504111688953
1.44349036108996 1.44349033838513
1.46576010777157 1.46576003891284
1.42260089092187 1.42260067053239
1.41159866086093 1.41159886565961
1.42893687495624 1.42893666800788
1.37325082674267 1.37325078911212
1.38328736164891 1.38328727548068
1.39602020105514 1.39601958713351
1.42836046843069 1.42836042209185
1.45658344133505 1.45658336878056
1.44149343290525 1.44149375030425
1.38988979446641 1.38989044583362
1.38340441588682 1.38340431458602
1.45526588705219 1.45526499247448
1.39577364879783 1.39577434581283
1.44318442673104 1.44318451946133
1.39928119311896 1.3992807510323
1.42818305255539 1.42818325394054
1.39505376791607 1.39505324199157
1.39773565065507 1.3977353472027
1.3860740027227 1.38607364446305
1.46220899003356 1.46220807777507
1.40472660454956 1.4047262895515
1.43879352098792 1.43879314830262
1.38632427610603 1.38632407354748
1.39572750385783 1.39572745282586
